building_id,area_m2,perimeter_m,floors,damage_level,access_index,zoning_category,building_type,action,labor_hours,concrete_m3,steel_tons,equipment_hours,cost,duration_days
317,365.866,82.971,3,0.768,0.938,residential,residential,demolish,1174.018,0.0,0.0,46.961,75769.49,87.6
317,365.866,82.971,3,0.768,0.938,residential,residential,defer,0.0,0.0,0.0,0.0,3704.03,1.0
318,4004.183,254.082,5,0.097,1.0,commercial,commercial,repair,19067.519,143.006,9.534,95.338,1452828.77,987.8
318,4004.183,254.082,5,0.097,1.0,commercial,commercial,rebuild,57202.557,1191.72,71.503,476.688,6543172.51,3621.9
318,4004.183,254.082,5,0.097,1.0,commercial,commercial,demolish,9533.76,0.0,0.0,381.35,764447.85,552.2
318,4004.183,254.082,5,0.097,1.0,commercial,commercial,defer,0.0,0.0,0.0,0.0,40041.83,1.0
319,412.891,81.865,5,0.246,1.0,mixed_use,residential,repair,2132.252,15.992,1.066,10.661,140565.62,122.4
319,412.891,81.865,5,0.246,1.0,mixed_use,residential,rebuild,6396.755,133.266,7.996,53.306,647584.45,391.8
319,412.891,81.865,5,0.246,1.0,mixed_use,residential,demolish,1066.126,0.0,0.0,42.645,70906.84,65.1
319,412.891,81.865,5,0.246,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4128.91,1.0
320,613.462,100.14,3,0.783,1.0,commercial,commercial,repair,3877.166,29.079,1.939,19.386,391123.81,244.3
320,613.462,100.14,3,0.783,1.0,commercial,commercial,rebuild,11631.497,242.323,14.539,96.929,1569779.37,619.0
320,613.462,100.14,3,0.783,1.0,commercial,commercial,demolish,1938.583,0.0,0.0,77.543,178211.57,127.5
320,613.462,100.14,3,0.783,1.0,commercial,commercial,defer,0.0,0.0,0.0,0.0,6134.62,1.0
321,11684.056,434.4,1,0.603,1.0,industrial,industrial,repair,65236.525,489.274,32.618,326.183,6466906.68,3737.9
321,11684.056,434.4,1,0.603,1.0,industrial,industrial,rebuild,195709.574,4077.283,244.637,1630.913,24925853.54,12679.9
321,11684.056,434.4,1,0.603,1.0,industrial,industrial,demolish,32618.262,0.0,0.0,1304.73,2672623.77,2021.8
321,11684.056,434.4,1,0.603,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,116840.56,1.0
322,215.544,61.655,5,0.137,0.909,mixed_use,residential,repair,1083.11,8.123,0.542,5.416,84449.18,56.3
322,215.544,61.655,5,0.137,0.909,mixed_use,residential,rebuild,3249.33,67.694,4.062,27.078,292013.76,188.4
322,215.544,61.655,5,0.137,0.909,mixed_use,residential,demolish,541.555,0.0,0.0,21.662,38772.37,33.8
322,215.544,61.655,5,0.137,0.909,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2194.67,1.0
323,693.59,105.37,4,0.199,0.674,residential,residential,repair,3805.967,28.545,1.903,19.03,281579.02,200.6
323,693.59,105.37,4,0.199,0.674,residential,residential,rebuild,11417.9,237.873,14.272,95.149,1060926.98,592.1
323,693.59,105.37,4,0.199,0.674,residential,residential,demolish,1902.983,0.0,0.0,76.119,113126.14,128.9
323,693.59,105.37,4,0.199,0.674,residential,residential,defer,0.0,0.0,0.0,0.0,7388.12,1.0
324,265.157,72.362,4,0.054,0.858,residential,residential,repair,1264.355,9.483,0.632,6.322,76756.09,61.3
324,265.157,72.362,4,0.054,0.858,residential,residential,rebuild,3793.064,79.022,4.741,31.609,343640.23,201.4
324,265.157,72.362,4,0.054,0.858,residential,residential,demolish,632.177,0.0,0.0,25.287,42685.14,37.4
324,265.157,72.362,4,0.054,0.858,residential,residential,defer,0.0,0.0,0.0,0.0,2726.87,1.0
325,2397.264,195.863,4,0.094,0.658,commercial,commercial,repair,12476.668,93.575,6.238,62.383,1218157.82,673.6
325,2397.264,195.863,4,0.094,0.658,commercial,commercial,rebuild,37430.003,779.792,46.788,311.917,4217795.11,2144.7
325,2397.264,195.863,4,0.094,0.658,commercial,commercial,demolish,6238.334,0.0,0.0,249.533,558992.2,452.7
325,2397.264,195.863,4,0.094,0.658,commercial,commercial,defer,0.0,0.0,0.0,0.0,25612.37,1.0
326,3363.061,233.066,2,0.504,0.595,commercial,commercial,repair,21003.876,157.529,10.502,105.019,2009121.71,1027.3
326,3363.061,233.066,2,0.504,0.595,commercial,commercial,rebuild,63011.628,1312.742,78.765,525.097,7102733.93,3505.4
326,3363.061,233.066,2,0.504,0.595,commercial,commercial,demolish,10501.938,0.0,0.0,420.078,966989.39,723.5
326,3363.061,233.066,2,0.504,0.595,commercial,commercial,defer,0.0,0.0,0.0,0.0,36354.69,1.0
327,2906.722,220.671,3,0.522,0.845,commercial,commercial,repair,17303.997,129.78,8.652,86.52,1643078.57,997.8
327,2906.722,220.671,3,0.522,0.845,commercial,commercial,rebuild,51911.992,1081.5,64.89,432.6,6370790.76,2831.0
327,2906.722,220.671,3,0.522,0.845,commercial,commercial,demolish,8651.999,0.0,0.0,346.08,725761.62,633.3
327,2906.722,220.671,3,0.522,0.845,commercial,commercial,defer,0.0,0.0,0.0,0.0,29968.3,1.0
328,198.394,58.37,5,0.115,0.771,residential,residential,repair,1030.867,7.732,0.515,5.154,73074.29,65.5
328,198.394,58.37,5,0.115,0.771,residential,residential,rebuild,3092.602,64.429,3.866,25.772,261608.38,182.4
328,198.394,58.37,5,0.115,0.771,residential,residential,demolish,515.434,0.0,0.0,20.617,29332.09,33.0
328,198.394,58.37,5,0.115,0.771,residential,residential,defer,0.0,0.0,0.0,0.0,2074.8,1.0
329,329.488,75.813,4,0.213,1.0,mixed_use,residential,repair,1635.025,12.263,0.818,8.175,114044.39,98.2
329,329.488,75.813,4,0.213,1.0,mixed_use,residential,rebuild,4905.075,102.189,6.131,40.876,492432.17,264.3
329,329.488,75.813,4,0.213,1.0,mixed_use,residential,demolish,817.512,0.0,0.0,32.7,52417.75,59.6
329,329.488,75.813,4,0.213,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3294.88,1.0
330,1265.362,142.306,2,0.165,0.783,mixed_use,public,repair,6284.256,47.132,3.142,31.421,571282.09,360.0
330,1265.362,142.306,2,0.165,0.783,mixed_use,public,rebuild,18852.768,392.766,23.566,157.106,1927771.64,1016.4
330,1265.362,142.306,2,0.165,0.783,mixed_use,public,demolish,3142.128,0.0,0.0,125.685,229546.89,161.0
330,1265.362,142.306,2,0.165,0.783,mixed_use,public,defer,0.0,0.0,0.0,0.0,13202.79,1.0
331,1253.55,141.622,8,0.385,0.692,mixed_use,commercial,repair,8205.448,61.541,4.103,41.027,747222.14,473.4
331,1253.55,141.622,8,0.385,0.692,mixed_use,commercial,rebuild,24616.345,512.841,30.77,205.136,2737978.53,1685.0
331,1253.55,141.622,8,0.385,0.692,mixed_use,commercial,demolish,4102.724,0.0,0.0,164.109,337199.5,289.6
331,1253.55,141.622,8,0.385,0.692,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,13307.69,1.0
332,607.874,98.707,1,0.746,0.676,residential,residential,repair,4016.957,30.127,2.008,20.085,286651.79,246.6
332,607.874,98.707,1,0.746,0.676,residential,residential,rebuild,12050.872,251.06,15.064,100.424,1272580.83,613.5
332,607.874,98.707,1,0.746,0.676,residential,residential,demolish,2008.479,0.0,0.0,80.339,141479.8,137.9
332,607.874,98.707,1,0.746,0.676,residential,residential,defer,0.0,0.0,0.0,0.0,6472.64,1.0
333,259.161,75.372,5,0.759,1.0,mixed_use,residential,repair,1697.323,12.73,0.849,8.487,135247.11,94.0
333,259.161,75.372,5,0.759,1.0,mixed_use,residential,rebuild,5091.969,106.083,6.365,42.433,462750.36,359.5
333,259.161,75.372,5,0.759,1.0,mixed_use,residential,demolish,848.662,0.0,0.0,33.946,66448.9,63.3
333,259.161,75.372,5,0.759,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2591.61,1.0
334,302.275,80.782,6,0.055,0.53,residential,residential,repair,1672.63,12.545,0.836,8.363,120054.84,99.9
334,302.275,80.782,6,0.055,0.53,residential,residential,rebuild,5017.89,104.539,6.272,41.816,443289.47,299.6
334,302.275,80.782,6,0.055,0.53,residential,residential,demolish,836.315,0.0,0.0,33.453,51422.04,49.7
334,302.275,80.782,6,0.055,0.53,residential,residential,defer,0.0,0.0,0.0,0.0,3306.89,1.0
335,124.124,45.961,3,0.152,0.534,mixed_use,residential,repair,677.401,5.081,0.339,3.387,48194.19,38.1
335,124.124,45.961,3,0.152,0.534,mixed_use,residential,rebuild,2032.202,42.338,2.54,16.935,188144.73,122.2
335,124.124,45.961,3,0.152,0.534,mixed_use,residential,demolish,338.7,0.0,0.0,13.548,23941.38,23.3
335,124.124,45.961,3,0.152,0.534,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1356.92,1.0
336,347.84,80.764,7,0.333,0.657,residential,residential,repair,2196.968,16.477,1.098,10.985,136726.17,120.4
336,347.84,80.764,7,0.333,0.657,residential,residential,rebuild,6590.903,137.31,8.239,54.924,564691.43,345.1
336,347.84,80.764,7,0.333,0.657,residential,residential,demolish,1098.484,0.0,0.0,43.939,76928.49,66.2
336,347.84,80.764,7,0.333,0.657,residential,residential,defer,0.0,0.0,0.0,0.0,3717.02,1.0
337,332.974,73.855,5,0.807,0.788,mixed_use,residential,repair,2388.913,17.917,1.194,11.945,192583.18,147.9
337,332.974,73.855,5,0.807,0.788,mixed_use,residential,rebuild,7166.74,149.307,8.958,59.723,752163.35,473.0
337,332.974,73.855,5,0.807,0.788,mixed_use,residential,demolish,1194.457,0.0,0.0,47.778,90905.98,87.8
337,332.974,73.855,5,0.807,0.788,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3470.92,1.0
338,6132.076,323.734,1,0.276,1.0,industrial,industrial,repair,29304.946,219.787,14.652,146.525,3000029.3,1689.4
338,6132.076,323.734,1,0.276,1.0,industrial,industrial,rebuild,87914.838,1831.559,109.894,732.624,11106381.64,4825.6
338,6132.076,323.734,1,0.276,1.0,industrial,industrial,demolish,14652.473,0.0,0.0,586.099,1355586.31,822.9
338,6132.076,323.734,1,0.276,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,61320.76,1.0
339,809.944,113.84,6,0.432,0.533,residential,residential,repair,5458.273,40.937,2.729,27.291,390335.11,320.3
339,809.944,113.84,6,0.432,0.533,residential,residential,rebuild,16374.819,341.142,20.469,136.457,1632187.29,1030.1
339,809.944,113.84,6,0.432,0.533,residential,residential,demolish,2729.137,0.0,0.0,109.165,170116.63,181.2
339,809.944,113.84,6,0.432,0.533,residential,residential,defer,0.0,0.0,0.0,0.0,8855.93,1.0
340,1973.874,179.881,4,0.559,0.688,commercial,commercial,repair,12864.513,96.484,6.432,64.323,1305030.28,744.8
340,1973.874,179.881,4,0.559,0.688,commercial,commercial,rebuild,38593.538,804.032,48.242,321.613,4322712.12,2409.3
340,1973.874,179.881,4,0.559,0.688,commercial,commercial,demolish,6432.256,0.0,0.0,257.29,684710.64,493.7
340,1973.874,179.881,4,0.559,0.688,commercial,commercial,defer,0.0,0.0,0.0,0.0,20970.44,1.0
341,85.784,37.158,2,0.139,0.486,mixed_use,residential,repair,460.564,3.454,0.23,2.303,31592.53,26.5
341,85.784,37.158,2,0.139,0.486,mixed_use,residential,rebuild,1381.691,28.785,1.727,11.514,138185.69,94.1
341,85.784,37.158,2,0.139,0.486,mixed_use,residential,demolish,230.282,0.0,0.0,9.211,16431.36,15.4
341,85.784,37.158,2,0.139,0.486,mixed_use,residential,defer,0.0,0.0,0.0,0.0,946.03,1.0
342,201.155,56.944,2,0.237,0.749,mixed_use,residential,repair,1049.763,7.873,0.525,5.249,72923.07,51.5
342,201.155,56.944,2,0.237,0.749,mixed_use,residential,rebuild,3149.289,65.61,3.937,26.244,304498.97,185.9
342,201.155,56.944,2,0.237,0.749,mixed_use,residential,demolish,524.882,0.0,0.0,20.995,39000.0,30.9
342,201.155,56.944,2,0.237,0.749,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2112.53,1.0
343,443.228,85.044,5,0.175,0.771,residential,residential,repair,2380.598,17.854,1.19,11.903,169140.56,143.2
343,443.228,85.044,5,0.175,0.771,residential,residential,rebuild,7141.794,148.787,8.927,59.515,551677.47,473.4
343,443.228,85.044,5,0.175,0.771,residential,residential,demolish,1190.299,0.0,0.0,47.612,75258.05,78.2
343,443.228,85.044,5,0.175,0.771,residential,residential,defer,0.0,0.0,0.0,0.0,4635.28,1.0
344,3384.721,233.29,4,0.295,0.582,mixed_use,commercial,repair,20093.256,150.699,10.047,100.466,1645605.21,1050.8
344,3384.721,233.29,4,0.295,0.582,mixed_use,commercial,rebuild,60279.767,1255.828,75.35,502.331,7045904.14,3753.7
344,3384.721,233.29,4,0.295,0.582,mixed_use,commercial,demolish,10046.628,0.0,0.0,401.865,855908.46,683.9
344,3384.721,233.29,4,0.295,0.582,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,36676.84,1.0
345,10461.957,409.436,3,0.557,0.838,industrial,industrial,repair,63424.059,475.68,31.712,317.12,6653200.48,3046.8
345,10461.957,409.436,3,0.557,0.838,industrial,industrial,rebuild,190272.176,3964.004,237.84,1585.601,22146157.5,10851.2
345,10461.957,409.436,3,0.557,0.838,industrial,industrial,demolish,31712.029,0.0,0.0,1268.481,3157350.99,1689.0
345,10461.957,409.436,3,0.557,0.838,industrial,industrial,defer,0.0,0.0,0.0,0.0,108009.24,1.0
346,2443.374,204.98,1,0.551,0.616,public,public,repair,15121.245,113.409,7.561,75.606,1524142.64,783.2
346,2443.374,204.98,1,0.551,0.616,public,public,rebuild,45363.734,945.078,56.705,378.031,5698304.8,2727.5
346,2443.374,204.98,1,0.551,0.616,public,public,demolish,7560.622,0.0,0.0,302.425,790910.01,524.1
346,2443.374,204.98,1,0.551,0.616,public,public,defer,0.0,0.0,0.0,0.0,26310.25,1.0
347,355.671,77.599,4,0.171,1.0,residential,residential,repair,1725.517,12.941,0.863,8.628,111292.86,101.4
347,355.671,77.599,4,0.171,1.0,residential,residential,rebuild,5176.55,107.845,6.471,43.138,429317.47,329.9
347,355.671,77.599,4,0.171,1.0,residential,residential,demolish,862.758,0.0,0.0,34.51,49051.8,60.2
347,355.671,77.599,4,0.171,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,3556.71,1.0
348,1725.792,177.928,1,0.185,0.88,mixed_use,commercial,repair,8191.324,61.435,4.096,40.957,739714.11,422.2
348,1725.792,177.928,1,0.185,0.88,mixed_use,commercial,rebuild,24573.971,511.958,30.717,204.783,2421660.69,1409.0
348,1725.792,177.928,1,0.185,0.88,mixed_use,commercial,demolish,4095.662,0.0,0.0,163.826,320985.7,282.9
348,1725.792,177.928,1,0.185,0.88,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,17672.11,1.0
349,1750.82,167.735,12,0.856,0.385,commercial,commercial,repair,16746.405,125.598,8.373,83.732,1619495.86,882.3
349,1750.82,167.735,12,0.856,0.385,commercial,commercial,rebuild,50239.215,1046.65,62.799,418.66,6693916.88,3346.6
349,1750.82,167.735,12,0.856,0.385,commercial,commercial,demolish,8373.203,0.0,0.0,334.928,796585.14,615.4
349,1750.82,167.735,12,0.856,0.385,commercial,commercial,defer,0.0,0.0,0.0,0.0,19661.71,1.0
350,790.118,116.895,4,0.513,0.343,mixed_use,commercial,repair,5592.081,41.941,2.796,27.96,484907.65,326.6
350,790.118,116.895,4,0.513,0.343,mixed_use,commercial,rebuild,16776.242,349.505,20.97,139.802,1802062.77,986.2
350,790.118,116.895,4,0.513,0.343,mixed_use,commercial,demolish,2796.04,0.0,0.0,111.842,258567.22,198.7
350,790.118,116.895,4,0.513,0.343,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,8939.4,1.0
351,1807.804,172.811,2,0.195,0.699,commercial,commercial,repair,9374.619,70.31,4.687,46.873,893414.16,571.5
351,1807.804,172.811,2,0.195,0.699,commercial,commercial,rebuild,28123.857,585.914,35.155,234.365,3391128.14,1484.0
351,1807.804,172.811,2,0.195,0.699,commercial,commercial,demolish,4687.309,0.0,0.0,187.492,360332.45,286.2
351,1807.804,172.811,2,0.195,0.699,commercial,commercial,defer,0.0,0.0,0.0,0.0,19166.34,1.0
352,641.991,101.625,2,0.523,0.917,mixed_use,residential,repair,3645.39,27.34,1.823,18.227,295523.26,197.9
352,641.991,101.625,2,0.523,0.917,mixed_use,residential,rebuild,10936.169,227.837,13.67,91.135,1096247.39,521.2
352,641.991,101.625,2,0.523,0.917,mixed_use,residential,demolish,1822.695,0.0,0.0,72.908,142333.25,108.6
352,641.991,101.625,2,0.523,0.917,mixed_use,residential,defer,0.0,0.0,0.0,0.0,6526.48,1.0
353,1154.246,136.781,4,0.813,0.916,public,public,repair,7778.212,58.337,3.889,38.891,862412.39,421.4
353,1154.246,136.781,4,0.813,0.916,public,public,rebuild,23334.636,486.138,29.168,194.455,2940163.03,1606.7
353,1154.246,136.781,4,0.813,0.916,public,public,demolish,3889.106,0.0,0.0,155.564,438196.86,277.5
353,1154.246,136.781,4,0.813,0.916,public,public,defer,0.0,0.0,0.0,0.0,11736.37,1.0
354,406.328,82.644,2,0.104,1.0,residential,residential,repair,1813.068,13.598,0.907,9.065,96248.94,93.4
354,406.328,82.644,2,0.104,1.0,residential,residential,rebuild,5439.204,113.317,6.799,45.327,404946.46,282.5
354,406.328,82.644,2,0.104,1.0,residential,residential,demolish,906.534,0.0,0.0,36.261,52311.03,50.8
354,406.328,82.644,2,0.104,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,4063.28,1.0
355,546.308,93.861,2,0.588,0.964,residential,residential,repair,3143.101,23.573,1.572,15.716,218959.17,194.8
355,546.308,93.861,2,0.588,0.964,residential,residential,rebuild,9429.304,196.444,11.787,78.578,850052.36,573.0
355,546.308,93.861,2,0.588,0.964,residential,residential,demolish,1571.551,0.0,0.0,62.862,117020.14,102.0
355,546.308,93.861,2,0.588,0.964,residential,residential,defer,0.0,0.0,0.0,0.0,5502.41,1.0
356,827.302,115.258,3,0.224,1.0,residential,residential,repair,4035.513,30.266,2.018,20.178,258624.26,188.9
356,827.302,115.258,3,0.224,1.0,residential,residential,rebuild,12106.539,252.22,15.133,100.888,1072306.26,698.4
356,827.302,115.258,3,0.224,1.0,residential,residential,demolish,2017.756,0.0,0.0,80.71,126784.0,130.3
356,827.302,115.258,3,0.224,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,8273.02,1.0
357,869.878,118.585,3,0.793,0.64,residential,residential,repair,6215.738,46.618,3.108,31.079,403939.0,383.7
357,869.878,118.585,3,0.793,0.64,residential,residential,rebuild,18647.214,388.484,23.309,155.393,1945768.74,1230.5
357,869.878,118.585,3,0.793,0.64,residential,residential,demolish,3107.869,0.0,0.0,124.315,223409.86,200.3
357,869.878,118.585,3,0.793,0.64,residential,residential,defer,0.0,0.0,0.0,0.0,9325.09,1.0
358,128.215,46.48,6,0.312,0.145,residential,residential,repair,909.732,6.823,0.455,4.549,62055.13,52.3
358,128.215,46.48,6,0.312,0.145,residential,residential,rebuild,2729.195,56.858,3.411,22.743,221472.29,152.8
358,128.215,46.48,6,0.312,0.145,residential,residential,demolish,454.866,0.0,0.0,18.195,30239.66,29.5
358,128.215,46.48,6,0.312,0.145,residential,residential,defer,0.0,0.0,0.0,0.0,1501.4,1.0
359,3821.674,249.918,3,0.237,0.486,public,public,repair,22146.722,166.1,11.073,110.734,2093105.7,1075.9
359,3821.674,249.918,3,0.237,0.486,public,public,rebuild,66440.165,1384.17,83.05,553.668,8765428.67,3649.6
359,3821.674,249.918,3,0.237,0.486,public,public,demolish,11073.361,0.0,0.0,442.934,1100155.21,703.7
359,3821.674,249.918,3,0.237,0.486,public,public,defer,0.0,0.0,0.0,0.0,42145.42,1.0
360,1976.267,185.831,3,0.231,0.996,historical,cultural,repair,9689.31,72.67,4.845,48.447,1360683.12,453.7
360,1976.267,185.831,3,0.231,0.996,historical,cultural,rebuild,29067.929,605.582,36.335,242.233,5607042.78,1739.9
360,1976.267,185.831,3,0.231,0.996,historical,cultural,demolish,4844.655,0.0,0.0,193.786,661223.19,298.2
360,1976.267,185.831,3,0.231,0.996,historical,cultural,defer,0.0,0.0,0.0,0.0,19778.48,1.0
361,984.211,125.753,3,0.128,0.93,mixed_use,residential,repair,4668.783,35.016,2.334,23.344,310814.13,229.8
361,984.211,125.753,3,0.128,0.93,mixed_use,residential,rebuild,14006.349,291.799,17.508,116.72,1260389.0,822.1
361,984.211,125.753,3,0.128,0.93,mixed_use,residential,demolish,2334.391,0.0,0.0,93.376,137050.53,152.4
361,984.211,125.753,3,0.128,0.93,mixed_use,residential,defer,0.0,0.0,0.0,0.0,9979.9,1.0
362,1580.562,184.551,5,0.487,0.533,public,public,repair,10693.048,80.198,5.347,53.465,1029245.02,639.3
362,1580.562,184.551,5,0.487,0.533,public,public,rebuild,32079.144,668.315,40.099,267.326,4614263.33,1935.6
362,1580.562,184.551,5,0.487,0.533,public,public,demolish,5346.524,0.0,0.0,213.861,531474.1,374.0
362,1580.562,184.551,5,0.487,0.533,public,public,defer,0.0,0.0,0.0,0.0,17281.86,1.0
363,2693.641,208.235,5,0.471,0.31,commercial,commercial,repair,19301.461,144.761,9.651,96.507,1917526.29,1214.0
363,2693.641,208.235,5,0.471,0.31,commercial,commercial,rebuild,57904.383,1206.341,72.38,482.537,7094736.67,3612.6
363,2693.641,208.235,5,0.471,0.31,commercial,commercial,demolish,9650.731,0.0,0.0,386.029,892082.52,540.2
363,2693.641,208.235,5,0.471,0.31,commercial,commercial,defer,0.0,0.0,0.0,0.0,30653.63,1.0
364,296.513,70.027,9,0.541,0.453,mixed_use,residential,repair,2292.981,17.197,1.146,11.465,165224.34,117.7
364,296.513,70.027,9,0.541,0.453,mixed_use,residential,rebuild,6878.942,143.311,8.599,57.325,652327.96,428.4
364,296.513,70.027,9,0.541,0.453,mixed_use,residential,demolish,1146.49,0.0,0.0,45.86,86277.83,84.0
364,296.513,70.027,9,0.541,0.453,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3289.52,1.0
365,528.215,93.722,6,0.758,0.905,residential,residential,repair,3652.391,27.393,1.826,18.262,293114.48,196.3
365,528.215,93.722,6,0.758,0.905,residential,residential,rebuild,10957.173,228.274,13.696,91.31,931534.5,817.1
365,528.215,93.722,6,0.758,0.905,residential,residential,demolish,1826.196,0.0,0.0,73.048,133311.89,134.5
365,528.215,93.722,6,0.758,0.905,residential,residential,defer,0.0,0.0,0.0,0.0,5382.51,1.0
366,646.119,101.959,3,0.226,0.9,public,cultural,repair,3265.478,24.491,1.633,16.327,433681.92,157.2
366,646.119,101.959,3,0.226,0.9,public,cultural,rebuild,9796.433,204.092,12.246,81.637,1366955.75,596.3
366,646.119,101.959,3,0.226,0.9,public,cultural,demolish,1632.739,0.0,0.0,65.31,161630.19,117.8
366,646.119,101.959,3,0.226,0.9,public,cultural,defer,0.0,0.0,0.0,0.0,6590.41,1.0
367,1416.607,159.28,2,0.551,0.401,industrial,industrial,repair,9576.48,71.824,4.788,47.882,934458.93,559.5
367,1416.607,159.28,2,0.551,0.401,industrial,industrial,rebuild,28729.441,598.53,35.912,239.412,3813984.46,1634.8
367,1416.607,159.28,2,0.551,0.401,industrial,industrial,demolish,4788.24,0.0,0.0,191.53,496790.62,366.0
